source,target,cosine_similarity
12300,13101,0.8417
8484,14230,0.8417
14372,14400,0.8417
4499,13009,0.8417
8713,9694,0.8417
8217,11700,0.8416
12367,19231,0.8416
7904,15374,0.8416
8847,11683,0.8416
752,16845,0.8414
9211,11335,0.8414
14166,16482,0.8414
8735,12444,0.8414
2721,3000,0.8414
2275,10606,0.8414
1273,11415,0.8414
888,5291,0.8413
4918,14372,0.8413
6280,14866,0.8413
14400,15857,0.8413
5425,13835,0.8413
6056,6382,0.8413
4447,5125,0.8412
2467,4497,0.8412
5739,6382,0.8412
17907,18671,0.8411
9399,14740,0.8411
4121,4560,0.8411
13143,14057,0.8411
601,14702,0.8411
14406,16614,0.8410
12541,15056,0.8410
657,6980,0.8410
2059,9954,0.8410
12153,14232,0.8409
1704,1803,0.8409
14479,17085,0.8409
12300,14915,0.8409
6686,8296,0.8409
16030,17588,0.8408
781,14945,0.8408
15410,15988,0.8408
6280,12153,0.8408
2260,9954,0.8407
5598,11259,0.8407
2908,8966,0.8407
597,2882,0.8407
599,2882,0.8407
1942,2882,0.8407
2882,6776,0.8407
2882,10094,0.8407
2882,10097,0.8407
2882,10098,0.8407
2882,12758,0.8407
2882,14729,0.8407
2882,14738,0.8407
2882,14739,0.8407
2882,14741,0.8407
2882,14744,0.8407
2882,14745,0.8407
2882,14746,0.8407
2882,14748,0.8407
2882,14749,0.8407
2882,14750,0.8407
2882,14751,0.8407
2882,14752,0.8407
2882,18524,0.8407
556,2882,0.8407
561,2882,0.8407
564,2882,0.8407
567,2882,0.8407
568,2882,0.8407
577,2882,0.8407
578,2882,0.8407
581,2882,0.8407
588,2882,0.8407
589,2882,0.8407
2882,2922,0.8407
2882,6747,0.8407
2882,6758,0.8407
2882,6768,0.8407
2882,6770,0.8407
2882,6774,0.8407
2882,8098,0.8407
2882,9397,0.8407
2882,14714,0.8407
2882,14723,0.8407
2882,14724,0.8407
11187,14372,0.8407
601,14740,0.8407
7283,14372,0.8406
8059,8259,0.8406
478,11991,0.8406
6766,9396,0.8406
2263,11200,0.8406
4918,9694,0.8406
5071,17112,0.8405
8459,13765,0.8405
14230,17144,0.8405
10608,14866,0.8405
4121,12603,0.8405
8195,16575,0.8405
2882,17940,0.8405
1803,8480,0.8404
1273,14230,0.8404
14166,16614,0.8404
8217,8985,0.8403
255,7931,0.8403
14588,19255,0.8403
5811,10674,0.8403
4002,14400,0.8402
575,592,0.8402
5291,14372,0.8402
12557,15633,0.8401
7214,13143,0.8401
10342,17119,0.8401
14372,16975,0.8401
1073,18030,0.8400
13914,18482,0.8400
16119,18482,0.8400
16247,18482,0.8400
2997,3339,0.8400
5676,19191,0.8400
13978,14366,0.8400
12156,12603,0.8399
2936,13393,0.8399
9954,18662,0.8398
391,19082,0.8398
9505,14232,0.8398
2112,16091,0.8397
3671,3853,0.8397
8348,10109,0.8397
10883,16803,0.8396
920,6789,0.8396
8296,11050,0.8395
13978,17249,0.8394
11200,11823,0.8394
14623,15984,0.8394
2086,2882,0.8394
10633,14588,0.8394
8147,11884,0.8394
14365,14583,0.8393
12231,15078,0.8392
3022,10509,0.8391
555,10093,0.8390
3650,4121,0.8389
11222,12798,0.8389
10119,14365,0.8388
1658,3339,0.8388
4302,15254,0.8388
8713,16845,0.8387
5676,6686,0.8387
4506,4954,0.8387
4954,5765,0.8387
4954,7130,0.8387
4954,13468,0.8387
4954,13832,0.8387
4954,5565,0.8387
4954,13254,0.8387
11415,14406,0.8387
287,4767,0.8386
9870,11415,0.8386
9694,10633,0.8386
6721,10574,0.8386
14026,17953,0.8385
3744,3801,0.8385
2431,15035,0.8385
4505,12283,0.8385
4151,5710,0.8385
8318,8943,0.8384
2137,14798,0.8384
8622,15988,0.8384
7185,19082,0.8384
14277,14588,0.8384
8217,12557,0.8384
6446,12690,0.8384
655,6526,0.8384
2467,5359,0.8383
6305,12231,0.8382
6269,16855,0.8382
5215,12548,0.8382
582,12384,0.8382
5360,8390,0.8382
4151,4954,0.8381
2798,11700,0.8381
2991,10666,0.8380
6789,16975,0.8380
4151,4474,0.8380
18014,18098,0.8379
4600,8217,0.8379
17391,19082,0.8379
15128,15306,0.8378
14372,17112,0.8377
4447,8480,0.8377
15035,17112,0.8376
13959,14479,0.8376
1336,2086,0.8376
17841,18641,0.8376
2434,10114,0.8376
3022,11079,0.8376
6010,17894,0.8375
6627,14465,0.8375
9414,14915,0.8375
12367,17024,0.8375
10813,17391,0.8375
17312,17894,0.8375
6970,7075,0.8375
3007,10509,0.8375
1997,8548,0.8374
13009,13923,0.8374
11415,18739,0.8374
8835,12603,0.8374
1030,5822,0.8374
18219,19191,0.8374
6627,15993,0.8373
391,4918,0.8373
556,12748,0.8373
561,12748,0.8373
564,12748,0.8373
567,12748,0.8373
568,12748,0.8373
577,12748,0.8373
578,12748,0.8373
581,12748,0.8373
588,12748,0.8373
589,12748,0.8373
2922,12748,0.8373
6747,12748,0.8373
6758,12748,0.8373
6768,12748,0.8373
6770,12748,0.8373
6774,12748,0.8373
8098,12748,0.8373
9397,12748,0.8373
12748,14714,0.8373
12748,14723,0.8373
12748,14724,0.8373
597,12748,0.8373
599,12748,0.8373
1942,12748,0.8373
6776,12748,0.8373
10094,12748,0.8373
10097,12748,0.8373
10098,12748,0.8373
12748,12758,0.8373
12748,14729,0.8373
12748,14738,0.8373
12748,14739,0.8373
12748,14741,0.8373
12748,14744,0.8373
12748,14745,0.8373
12748,14746,0.8373
12748,14748,0.8373
12748,14749,0.8373
12748,14750,0.8373
12748,14751,0.8373
12748,14752,0.8373
12748,18524,0.8373
461,3427,0.8373
4300,12798,0.8373
1273,5676,0.8373
7322,7957,0.8372
12015,12300,0.8372
287,3116,0.8372
3000,3339,0.8372
2178,6526,0.8371
12603,16030,0.8371
6772,14742,0.8371
3339,11504,0.8371
8713,14588,0.8371
8986,16975,0.8370
3589,3948,0.8370
2908,5599,0.8369
5591,15078,0.8369
5005,8390,0.8368
569,10093,0.8368
4684,10093,0.8368
8580,14277,0.8368
8217,10813,0.8368
4258,15687,0.8368
13450,15648,0.8368
4447,17119,0.8368
5095,12233,0.8367
9918,16091,0.8367
3333,11200,0.8367
596,3727,0.8367
14576,14585,0.8367
14576,14629,0.8367
9395,9414,0.8367
5710,8195,0.8366
6686,8548,0.8366
51,9288,0.8366
5584,13511,0.8365
731,17391,0.8365
2086,9399,0.8364
6305,10070,0.8364
8459,12359,0.8364
2798,14372,0.8364
1092,8548,0.8364
12326,13101,0.8364
2270,14400,0.8363
17877,17879,0.8363
5145,11079,0.8363
1995,9954,0.8362
18095,18119,0.8362
2137,5414,0.8362
255,6221,0.8361
17144,19191,0.8361
1255,4505,0.8361
6590,14816,0.8361
2094,12748,0.8361
4676,12748,0.8361
6642,12748,0.8361
6643,12748,0.8361
6644,12748,0.8361
6648,12748,0.8361
6760,12748,0.8361
6763,12748,0.8361
8714,12748,0.8361
10225,12748,0.8361
12714,12748,0.8361
12748,12750,0.8361
12748,14584,0.8361
12748,14708,0.8361
1073,9694,0.8360
3511,5414,0.8360
4767,8589,0.8360
11221,12089,0.8360
4226,7023,0.8360
11623,18739,0.8360
4499,5095,0.8359
287,9918,0.8359
10337,17024,0.8357
8985,17391,0.8357
7175,12326,0.8357
1704,17029,0.8357
15633,17391,0.8357
3585,16864,0.8356
3511,12159,0.8356
5531,17312,0.8356
4447,11050,0.8356
3650,12353,0.8355
8421,16167,0.8355
4506,12156,0.8355
5765,12156,0.8355
7130,12156,0.8355
12156,13468,0.8355
12156,13832,0.8355
5565,12156,0.8355
12156,13254,0.8355
2298,10605,0.8354
4767,8985,0.8354
12736,14585,0.8354
12736,14629,0.8354
13511,14275,0.8354
173,17094,0.8354
11553,11662,0.8354
8713,17099,0.8354
14702,14742,0.8353
4474,15254,0.8353
10509,11079,0.8353
1803,10675,0.8353
8985,12557,0.8353
4121,18482,0.8352
5732,11667,0.8352
15239,16030,0.8352
3333,11948,0.8352
4760,8966,0.8352
4002,15035,0.8351
16845,18039,0.8350
955,14372,0.8350
15626,16598,0.8349
1704,17312,0.8349
3650,4954,0.8348
3339,11823,0.8348
6269,18470,0.8348
9954,17024,0.8348
14372,18039,0.8347
10837,15390,0.8347
14311,18432,0.8347
8217,19082,0.8347
5732,11259,0.8346
8285,8480,0.8346
4918,14275,0.8346
7394,10089,0.8345
13598,15457,0.8345
16975,19256,0.8345
573,12384,0.8345
595,12384,0.8345
600,12384,0.8345
9400,12384,0.8345
8292,19327,0.8344
6641,14721,0.8344
2085,2086,0.8344
2086,6751,0.8344
2086,12743,0.8344
907,8147,0.8344
6056,11050,0.8343
0,12175,0.8343
3650,3712,0.8342
8480,17144,0.8342
9589,17083,0.8342
9078,11700,0.8342
4949,14866,0.8342
7214,13598,0.8342
7151,7201,0.8342
8285,17249,0.8341
7470,10638,0.8341
16030,19231,0.8341
5656,19082,0.8340
3050,3794,0.8340
8622,16251,0.8340
856,15633,0.8340
921,12458,0.8340
1030,9615,0.8339
3309,14588,0.8339
5425,14406,0.8339
14648,16208,0.8339
177,367,0.8339
17331,18030,0.8339
1078,14866,0.8338
9449,14866,0.8338
1704,12873,0.8338
4560,10261,0.8338
4918,16794,0.8338
8735,16091,0.8338
8713,18039,0.8338
4147,15143,0.8337
10342,14980,0.8337
8285,11050,0.8337
14277,16845,0.8337
8480,8504,0.8337
6138,9870,0.8336
4121,19303,0.8336
3292,10109,0.8336
4560,10337,0.8336
5291,10036,0.8336
343,2587,0.8336
11202,11700,0.8336
1073,13959,0.8336
12322,15812,0.8336
9395,14915,0.8336
17989,18119,0.8336
5710,19303,0.8335
255,2624,0.8335
616,14031,0.8335
10179,11264,0.8335
8847,9340,0.8334
3987,12668,0.8334
5732,14400,0.8334
11050,14366,0.8333
1073,7803,0.8333
4600,6526,0.8333
5710,15239,0.8333
13914,15812,0.8333
15812,16119,0.8333
15812,16247,0.8333
10997,12233,0.8332
14230,18219,0.8332
3585,18030,0.8332
12367,12603,0.8331
7201,10509,0.8331
4548,11079,0.8331
13835,14166,0.8331
8459,18739,0.8330
10638,14277,0.8330
6056,13978,0.8330
976,9918,0.8330
14366,14980,0.8329
2908,3800,0.8329
9401,9694,0.8329
14479,18030,0.8328
12614,15633,0.8328
1078,14467,0.8328
9449,14467,0.8328
7904,12658,0.8328
3140,11192,0.8328
255,9395,0.8327
9870,10165,0.8327
8371,10509,0.8326
14588,15993,0.8325
1786,10959,0.8324
9565,10509,0.8324
4497,11192,0.8324
2137,15468,0.8323
6056,14232,0.8323
10146,10261,0.8323
10243,12748,0.8323
3116,3585,0.8322
3007,14915,0.8321
6526,16910,0.8321
3150,7175,0.8321
6745,14742,0.8321
10666,12578,0.8321
1242,3583,0.8320
540,14057,0.8320
8292,14230,0.8320
11202,14465,0.8320
8504,14230,0.8319
1655,14400,0.8319
10235,14579,0.8319
5946,14372,0.8319
2584,19200,0.8319
601,9396,0.8319
8713,13663,0.8319
3567,6010,0.8318
6686,17894,0.8318
8760,12206,0.8318
13295,14372,0.8317
5710,19231,0.8317
2584,3730,0.8317
18030,19255,0.8317
5531,11415,0.8316
955,16975,0.8316
553,10093,0.8315
580,10093,0.8315
583,10093,0.8315
10093,14747,0.8315
10093,15631,0.8315
4949,5125,0.8315
10883,10959,0.8315
856,14465,0.8315
713,16845,0.8315
6789,12798,0.8315
13450,13475,0.8314
14740,14742,0.8313
6849,7091,0.8313
12548,16575,0.8313
78,713,0.8313
3910,15056,0.8313
2384,10509,0.8313
601,14730,0.8313
6056,14467,0.8312
2673,11700,0.8312
9233,11335,0.8312
3140,12454,0.8312
17879,18098,0.8311
391,15993,0.8311
7185,15633,0.8311
1487,10324,0.8310
16975,17953,0.8310
9694,16845,0.8309
2673,6470,0.8309
6269,14816,0.8309
12283,15370,0.8308
10813,12614,0.8308
4447,11415,0.8308
1213,4059,0.8307
13959,17331,0.8307
5732,14040,0.8307
16845,17112,0.8307
3618,11818,0.8306
731,4767,0.8306
4767,19082,0.8306
9030,11700,0.8306
5710,18482,0.8306
955,1073,0.8306
14230,14945,0.8306
3339,3671,0.8305
554,14742,0.8305
2180,12170,0.8305
6329,7173,0.8305
11700,16850,0.8305
1704,11623,0.8305
7151,12326,0.8305
1242,11200,0.8305
14560,16251,0.8305
11662,12879,0.8305
8713,10633,0.8305
5291,14999,0.8305
6627,8985,0.8304
13353,13678,0.8304
143,3948,0.8303
2673,19082,0.8303
4767,6526,0.8303
2293,10633,0.8302
2571,8774,0.8302
2997,11625,0.8302
8835,9954,0.8302
14727,14742,0.8302
3000,11948,0.8302
4505,9491,0.8302
1255,12283,0.8301
10649,13298,0.8301
12353,18482,0.8301
4918,19255,0.8301
245,657,0.8301
4226,9754,0.8301
5531,14230,0.8300
14366,14866,0.8300
513,2180,0.8300
9954,13009,0.8300
17922,18095,0.8300
5095,8259,0.8300
3719,12170,0.8299
6280,15306,0.8299
438,11504,0.8299
5598,5732,0.8299
6789,8713,0.8298
2721,11200,0.8298
4447,14866,0.8298
616,15633,0.8298
10633,14479,0.8298
15254,17024,0.8298
5739,14866,0.8297
8504,17312,0.8297
14866,15221,0.8297
4600,7185,0.8297
13009,15457,0.8297
540,16030,0.8297
9566,11191,0.8297
12732,18168,0.8296
391,4600,0.8296
448,6549,0.8296
4505,9711,0.8296
448,14465,0.8296
3116,16091,0.8295
5129,12578,0.8295
5537,10883,0.8295
9694,16975,0.8295
1995,10295,0.8295
10605,11886,0.8295
3671,5129,0.8295
3750,14230,0.8294
6135,7201,0.8294
3621,14372,0.8294
6627,7185,0.8294
5095,10337,0.8294
2571,15796,0.8293
6382,7322,0.8293
14914,16751,0.8293
1073,16975,0.8292
3226,3671,0.8292
11079,13101,0.8291
10235,10243,0.8291
7079,9211,0.8291
6849,8492,0.8291
17907,18808,0.8291
14999,15035,0.8291
10337,17588,0.8291
5732,10036,0.8291
4724,14372,0.8290
7283,17112,0.8290
11948,19200,0.8290
12367,18482,0.8290
9918,10271,0.8290
5088,5215,0.8290
9565,14915,0.8290
7687,17989,0.8290
4560,19144,0.8289
2991,11200,0.8289
6526,16975,0.8289
7064,10141,0.8289
5710,12161,0.8289
4918,13511,0.8288
3853,12233,0.8288
9954,10119,0.8288
4121,4151,0.8288
14717,14721,0.8288
7687,18119,0.8288
6526,16751,0.8288
535,801,0.8288
6138,16482,0.8288
6789,12403,0.8287
15812,16030,0.8287
6772,14737,0.8287
6280,8504,0.8287
1762,8985,0.8287
12548,15374,0.8287
5676,17119,0.8286
1474,5359,0.8286
5071,14400,0.8286
10119,12353,0.8286
9450,14866,0.8286
3116,16975,0.8285
5415,11823,0.8285
14277,17112,0.8285
448,17391,0.8285
8296,17312,0.8285
556,17940,0.8285
561,17940,0.8285
564,17940,0.8285
567,17940,0.8285
568,17940,0.8285
577,17940,0.8285
578,17940,0.8285
581,17940,0.8285
588,17940,0.8285
589,17940,0.8285
2922,17940,0.8285
6747,17940,0.8285
6758,17940,0.8285
6768,17940,0.8285
6770,17940,0.8285
6774,17940,0.8285
8098,17940,0.8285
9397,17940,0.8285
14714,17940,0.8285
14723,17940,0.8285
14724,17940,0.8285
597,17940,0.8285
599,17940,0.8285
1942,17940,0.8285
6776,17940,0.8285
10094,17940,0.8285
10097,17940,0.8285
10098,17940,0.8285
12758,17940,0.8285
14729,17940,0.8285
14738,17940,0.8285
14739,17940,0.8285
14741,17940,0.8285
14744,17940,0.8285
14745,17940,0.8285
14746,17940,0.8285
14748,17940,0.8285
14749,17940,0.8285
14750,17940,0.8285
14751,17940,0.8285
14752,17940,0.8285
17940,18524,0.8285
3910,11625,0.8285
8296,16361,0.8284
14026,15993,0.8284
14166,18739,0.8284
6627,19082,0.8284
8548,14467,0.8284
1691,14372,0.8283
10256,16434,0.8283
3303,3948,0.8282
1803,14467,0.8282
5414,14588,0.8282
9865,12748,0.8282
13009,17588,0.8282
3222,13129,0.8282
10434,12541,0.8282
6056,10675,0.8281
4151,13914,0.8281
4151,16119,0.8281
4151,16247,0.8281
11050,17894,0.8281
3511,7646,0.8281
1608,17331,0.8281
6771,14704,0.8281
14866,18219,0.8280
14465,15633,0.8280
2089,18230,0.8280
4474,14057,0.8280
5739,19191,0.8279
4763,9915,0.8279
8130,17920,0.8279
3585,6526,0.8279
9399,14730,0.8279
8379,14914,0.8278
2085,14585,0.8278
2085,14629,0.8278
6751,14585,0.8278
6751,14629,0.8278
12743,14585,0.8278
12743,14629,0.8278
6564,14648,0.8278
391,448,0.8278
1092,8480,0.8278
6526,18039,0.8277
4169,8765,0.8277
2082,14579,0.8277
731,8217,0.8276
3618,11991,0.8276
4447,16151,0.8276
1957,8292,0.8276
448,6470,0.8275
9333,9399,0.8275
9399,14578,0.8275
7173,13396,0.8275
11623,13765,0.8275
4954,5000,0.8275
1092,14467,0.8275
3948,11625,0.8274
17766,18098,0.8274
3222,12578,0.8274
1608,1762,0.8274
4191,4256,0.8273
4475,8421,0.8273
3712,3730,0.8273
2721,3948,0.8273
2882,10235,0.8273
14262,19218,0.8273
7152,11079,0.8273
2673,8985,0.8272
0,9211,0.8271
2935,3363,0.8271
44,14400,0.8271
1078,12359,0.8270
4151,12367,0.8270
9449,12359,0.8270
17894,19191,0.8270
9030,12557,0.8270
3592,10883,0.8270
4700,7097,0.8269
2384,14915,0.8269
12367,15773,0.8269
6305,9694,0.8268
562,9399,0.8268
5359,11192,0.8268
12156,17588,0.8268
9883,12170,0.8268
5125,9505,0.8268
4059,10036,0.8268
6549,11700,0.8268
5522,8015,0.8268
8195,13914,0.8267
8195,16119,0.8267
8195,16247,0.8267
4767,8986,0.8267
16445,19191,0.8267
8195,8259,0.8267
2137,4588,0.8266
14588,18030,0.8266
8480,18219,0.8266
13978,16445,0.8266
5739,6280,0.8266
9450,12359,0.8266
9870,18739,0.8265
4059,5732,0.8265
8713,16102,0.8265
12233,15812,0.8265
3773,3968,0.8265
6762,15936,0.8265
7201,12326,0.8265
5000,15773,0.8264
2769,3583,0.8264
4488,12233,0.8264
955,3116,0.8264
7185,11202,0.8264
9505,13978,0.8264
11823,11948,0.8264
7214,12161,0.8263
448,15687,0.8263
4003,8438,0.8263
6526,19082,0.8262
1073,14277,0.8262
4767,15993,0.8262
10337,12603,0.8261
8774,12125,0.8261
1273,8484,0.8261
13353,17226,0.8261
6305,15078,0.8261
15579,17076,0.8260
1655,3116,0.8260
4600,8985,0.8260
6269,15751,0.8260
1479,11653,0.8260
9450,14467,0.8260
343,12827,0.8260
4300,6789,0.8259
801,1073,0.8259
9954,12156,0.8259
8480,10608,0.8259
731,16167,0.8259
2997,5415,0.8259
8986,18030,0.8259
1171,10434,0.8258
0,16251,0.8258
343,3116,0.8258
11553,13052,0.8258
4560,13914,0.8258
4560,16119,0.8258
4560,16247,0.8258
856,7185,0.8258
6549,12557,0.8257
16030,18482,0.8257
7214,13009,0.8257
10813,19082,0.8257
3621,19082,0.8257
5125,14866,0.8257
16575,18141,0.8256
4121,8195,0.8256
1609,12523,0.8256
7166,7904,0.8256
51,7190,0.8256
9954,13143,0.8256
6789,18039,0.8256
10165,14230,0.8255
5676,15221,0.8255
1273,7255,0.8255
4258,14622,0.8254
892,11991,0.8254
14727,14737,0.8254
4447,6056,0.8254
11700,16959,0.8253
4081,4499,0.8253
2298,11823,0.8253
1997,12153,0.8252
1997,17119,0.8252
1073,2270,0.8252
4121,19231,0.8252
1658,11823,0.8251
5125,10963,0.8251
18039,19256,0.8251
18095,18098,0.8251
16803,16845,0.8251
438,10606,0.8251
3303,3910,0.8251
6789,15993,0.8250
2094,14582,0.8250
4676,14582,0.8250
6642,14582,0.8250
6643,14582,0.8250
6644,14582,0.8250
6648,14582,0.8250
6760,14582,0.8250
6763,14582,0.8250
8714,14582,0.8250
10225,14582,0.8250
12714,14582,0.8250
12750,14582,0.8250
14582,14584,0.8250
14582,14708,0.8250
6138,10165,0.8250
12369,18168,0.8249
15893,18168,0.8249
7358,14262,0.8249
3585,9401,0.8248
4560,12353,0.8248
14372,15122,0.8248
4744,15374,0.8248
13353,18808,0.8248
13009,14057,0.8248
2839,11187,0.8248
4506,16030,0.8247
5765,16030,0.8247
7130,16030,0.8247
13468,16030,0.8247
13832,16030,0.8247
5565,16030,0.8247
13254,16030,0.8247
6280,17894,0.8247
11187,11818,0.8247
4447,5739,0.8247
996,7091,0.8247
3910,11948,0.8247
11730,14166,0.8246
13353,18671,0.8246
391,2270,0.8246
10271,16091,0.8246
1242,19200,0.8246
8986,15687,0.8246
15812,19144,0.8245
1078,1704,0.8244
1704,9449,0.8244
7687,17803,0.8244
8985,11202,0.8244
267,11065,0.8243
17024,19144,0.8243
535,9026,0.8243
7190,14372,0.8243
4121,15773,0.8242
11316,18528,0.8242
11316,18531,0.8242
3116,18705,0.8242
8986,16167,0.8242
5291,16864,0.8242
9755,13009,0.8242
2298,3631,0.8241
8015,18470,0.8241
6686,16445,0.8241
5425,19327,0.8241
996,6849,0.8241
4499,4560,0.8241
287,8735,0.8241
7097,13616,0.8241
3363,9566,0.8240
3343,17083,0.8240
2908,7661,0.8240
7152,15143,0.8240
1704,9450,0.8240
5732,7470,0.8240
44,713,0.8239
5676,17144,0.8239
955,14400,0.8239
2085,17940,0.8239
6751,17940,0.8239
12743,17940,0.8239
6549,15633,0.8238
4949,8480,0.8238
4560,12367,0.8238
14467,18219,0.8238
287,9211,0.8238
10261,16030,0.8238
9694,18039,0.8238
3116,12966,0.8237
13358,17021,0.8237
1242,12370,0.8237
14400,16864,0.8237
8766,16208,0.8237
3000,3583,0.8237
801,11191,0.8236
5351,13616,0.8236
2908,4760,0.8236
11415,17249,0.8236
1273,13765,0.8236
3331,15390,0.8236
14166,19327,0.8236
5470,10606,0.8236
4700,6625,0.8236
17094,19106,0.8235
2085,12748,0.8235
6751,12748,0.8235
12743,12748,0.8235
10337,15812,0.8235
856,15993,0.8235
10114,10251,0.8235
4447,8548,0.8234
1704,5531,0.8234
4560,14057,0.8234
3116,18039,0.8233
888,7190,0.8233
6280,17119,0.8232
12873,13765,0.8232
4003,4702,0.8232
6305,8758,0.8232
14467,16445,0.8232
1336,12748,0.8232
3333,12093,0.8232
133,1487,0.8232
7190,14588,0.8232
14026,16975,0.8231
8985,10813,0.8231
3589,11200,0.8231
1336,17940,0.8231
8986,9030,0.8230
13966,16102,0.8230
14372,16102,0.8230
3589,12578,0.8230
1242,11504,0.8230
12798,13831,0.8230
3910,5470,0.8230
11415,13765,0.8229
5565,19144,0.8229
13254,19144,0.8229
4506,19144,0.8229
5765,19144,0.8229
7130,19144,0.8229
13468,19144,0.8229
13832,19144,0.8229
5125,12153,0.8229
5095,18141,0.8229
3585,6789,0.8229
6721,9918,0.8229
7075,7974,0.8229
3292,11910,0.8228
9711,15370,0.8228
1985,12603,0.8228
10141,12827,0.8228
955,8713,0.8227
5095,13923,0.8227
6627,17958,0.8227
5946,14277,0.8226
11415,12359,0.8225
8484,12359,0.8225
5492,17112,0.8225
5599,7992,0.8225
14400,14588,0.8225
1273,4447,0.8225
799,3750,0.8225
3050,3333,0.8224
6010,8459,0.8224
14365,17940,0.8224
2270,14588,0.8224
3650,16030,0.8223
7255,17894,0.8223
10633,15260,0.8223
14400,17802,0.8223
2769,3000,0.8223
3333,12370,0.8222
920,4724,0.8222
2249,9133,0.8222
1995,10114,0.8222
10235,14583,0.8221
562,597,0.8221
562,599,0.8221
562,1942,0.8221
562,6776,0.8221
562,10094,0.8221
562,10097,0.8221
562,10098,0.8221
562,12758,0.8221
562,14729,0.8221
562,14738,0.8221
562,14739,0.8221
562,14741,0.8221
562,14744,0.8221
562,14745,0.8221
562,14746,0.8221
562,14748,0.8221
562,14749,0.8221
562,14750,0.8221
562,14751,0.8221
562,14752,0.8221
562,18524,0.8221
556,562,0.8221
561,562,0.8221
562,564,0.8221
562,567,0.8221
562,568,0.8221
562,577,0.8221
562,578,0.8221
562,581,0.8221
562,588,0.8221
562,589,0.8221
562,2922,0.8221
562,6747,0.8221
562,6758,0.8221
562,6768,0.8221
562,6770,0.8221
562,6774,0.8221
562,8098,0.8221
562,9397,0.8221
562,14714,0.8221
562,14723,0.8221
562,14724,0.8221
12873,18739,0.8221
12156,19231,0.8221
6745,14737,0.8221
616,11700,0.8221
7791,9360,0.8221
2094,14717,0.8220
4676,14717,0.8220
6642,14717,0.8220
6643,14717,0.8220
6644,14717,0.8220
6648,14717,0.8220
6760,14717,0.8220
6763,14717,0.8220
8714,14717,0.8220
10225,14717,0.8220
12714,14717,0.8220
12750,14717,0.8220
14584,14717,0.8220
14708,14717,0.8220
4506,10337,0.8220
5765,10337,0.8220
7130,10337,0.8220
10337,13468,0.8220
10337,13832,0.8220
5565,10337,0.8220
10337,13254,0.8220
8480,12359,0.8220
1092,6686,0.8220
6305,6526,0.8220
1171,10591,0.8219
5686,6382,0.8219
5946,11577,0.8219
12233,12603,0.8219
11187,13022,0.8219
142,5121,0.8219
1658,3000,0.8219
6216,7102,0.8218
6382,10608,0.8218
8441,8985,0.8218
5425,17029,0.8218
3332,6789,0.8218
3150,10509,0.8218
1691,3585,0.8217
2882,14740,0.8217
1762,7054,0.8217
1803,5676,0.8216
17818,18030,0.8216
2298,11504,0.8216
593,12754,0.8216
7283,14588,0.8216
11187,13052,0.8215
1995,2059,0.8215
4474,5095,0.8215
12736,14579,0.8214
6686,18219,0.8214
7283,16910,0.8214
8735,9502,0.8214
1995,10261,0.8214
10675,13765,0.8213
2047,3671,0.8213
12748,14365,0.8213
15812,16575,0.8212
13269,16975,0.8212
3948,15056,0.8211
8713,16167,0.8211
3000,19200,0.8211
14469,18432,0.8211
2180,18744,0.8211
5095,11653,0.8211
11948,12578,0.8211
731,10574,0.8211
8245,15812,0.8211
6789,14588,0.8211
2769,10818,0.8211
14406,15233,0.8210
560,582,0.8210
571,582,0.8210
582,585,0.8210
582,10100,0.8210
582,16114,0.8210
576,584,0.8210
18432,19087,0.8210
666,6790,0.8210
1092,19191,0.8210
8130,8760,0.8209
597,9333,0.8209
597,14578,0.8209
599,9333,0.8209
599,14578,0.8209
1942,9333,0.8209
1942,14578,0.8209
6776,9333,0.8209
6776,14578,0.8209
9333,10094,0.8209
9333,10097,0.8209
9333,10098,0.8209
9333,12758,0.8209
9333,14729,0.8209
9333,14738,0.8209
9333,14739,0.8209
9333,14741,0.8209
9333,14744,0.8209
9333,14745,0.8209
9333,14746,0.8209
9333,14748,0.8209
9333,14749,0.8209
9333,14750,0.8209
9333,14751,0.8209
9333,14752,0.8209
9333,18524,0.8209
10094,14578,0.8209
10097,14578,0.8209
10098,14578,0.8209
12758,14578,0.8209
14578,14729,0.8209
14578,14738,0.8209
14578,14739,0.8209
14578,14741,0.8209
14578,14744,0.8209
14578,14745,0.8209
14578,14746,0.8209
14578,14748,0.8209
14578,14749,0.8209
14578,14750,0.8209
14578,14751,0.8209
14578,14752,0.8209
14578,18524,0.8209
556,9333,0.8209
556,14578,0.8209
561,9333,0.8209
561,14578,0.8209
564,9333,0.8209
564,14578,0.8209
567,9333,0.8209
567,14578,0.8209
568,9333,0.8209
568,14578,0.8209
577,9333,0.8209
577,14578,0.8209
578,9333,0.8209
578,14578,0.8209
581,9333,0.8209
581,14578,0.8209
588,9333,0.8209
588,14578,0.8209
589,9333,0.8209
589,14578,0.8209
2922,9333,0.8209
2922,14578,0.8209
6747,9333,0.8209
6747,14578,0.8209
6758,9333,0.8209
6758,14578,0.8209
6768,9333,0.8209
6768,14578,0.8209
6770,9333,0.8209
6770,14578,0.8209
6774,9333,0.8209
6774,14578,0.8209
8098,9333,0.8209
8098,14578,0.8209
9333,9397,0.8209
9333,14714,0.8209
9333,14723,0.8209
9333,14724,0.8209
9397,14578,0.8209
14578,14714,0.8209
14578,14723,0.8209
14578,14724,0.8209
11050,12359,0.8209
1073,18039,0.8208
